Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-08-18;59,00;68,22;0,00;5,53;14,75;24,00;10,00;10,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;83,00;49,80;22,13;3,69;3,69;18,00;14,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;62,00;18,24;3,65;3,65;0,00;13,00;9,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;32,00;0,00;3,76;13,18;0,00;18,00;14,00;14,00;0,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;63,00;12,97;3,71;12,97;3,71;0,00;9,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;22,00;3,67;0,00;9,17;16,50;4,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;43,00;0,00;0,00;3,74;3,74;4,00;0,00;13,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-10-06;39,00;13,00;0,00;9,29;9,29;0,00;9,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00
2019-10-13;22,00;9,17;3,67;3,67;0,00;13,00;0,00;13,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;26,00;9,29;9,29;3,71;3,71;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;21,00;8,75;0,00;3,50;8,75;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;48,00;3,69;0,00;9,23;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;9,00;9,00;3,60;0,00;9,00;9,00;4,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;26,00;22,29;9,29;0,00;3,71;4,00;0,00;9,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;25,00;3,57;0,00;0,00;3,57;12,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;13,00;3,71;9,29;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;4,00;4,00;14,00;10,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;17,00;0,00;0,00;0,00;9,44;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;9,00;0,00;0,00;0,00
2019-12-22;72,00;5,54;14,77;0,00;0,00;9,00;0,00;0,00;0,00;0,00;5,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;14,00;10,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;34,00;9,44;3,78;17,00;13,22;13,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;25,00;21,15;0,00;7,69;0,00;12,00;21,00;12,00;0,00;8,00;4,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00
2020-01-19;17,00;3,78;13,22;0,00;7,56;0,00;4,00;4,00;0,00;0,00;0,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;34,00;3,78;9,44;3,78;3,78;8,00;0,00;4,00;0,00;0,00;0,00;0,00;8,00;4,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;67,00;29,78;3,72;0,00;3,72;4,00;8,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;33,00;12,83;3,67;3,67;3,67;16,00;8,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;29,00;3,63;0,00;0,00;3,63;4,00;4,00;8,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
