Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2021-04-18;18,00;3,00;2,00;3,00;3,00;4,00;2,00;0,50;0,50;2,00;4,00;3,00;4,00;0,50;1,00;2,00;3,00;1,00;1,00;0,50;1,00;3,00;1,00;6,00;0,50;1,00;0,00;0,00
2021-04-25;18,00;1,00;3,00;3,00;6,00;2,00;1,00;2,00;0,50;5,00;3,00;3,00;2,00;1,00;3,00;2,00;4,00;2,00;1,00;1,00;2,00;1,00;1,00;6,00;0,50;0,00;0,00;0,00
2021-05-02;25,00;1,00;3,00;5,00;5,00;3,00;2,00;1,00;0,50;3,00;3,00;2,00;3,00;2,00;1,00;5,00;6,00;2,00;1,00;1,00;3,00;1,00;2,00;3,00;2,00;0,50;0,00;0,00
2021-05-09;32,00;2,00;5,00;5,00;5,00;3,00;2,00;2,00;1,00;7,00;8,00;1,00;3,00;0,00;3,00;2,00;3,00;2,00;1,00;1,00;4,00;0,50;3,00;7,00;2,00;1,00;1,00;0,50
2021-05-16;30,00;2,00;5,00;4,00;7,00;5,00;1,00;2,00;2,00;12,00;5,00;2,00;2,00;1,00;3,00;5,00;5,00;1,00;2,00;2,00;5,00;2,00;3,00;7,00;4,00;0,00;0,50;0,00
2021-05-23;29,00;3,00;6,00;8,00;3,00;5,00;1,00;1,00;2,00;10,00;5,00;2,00;2,00;1,00;3,00;2,00;5,00;2,00;2,00;2,00;3,00;2,00;3,00;9,00;2,00;0,50;0,00;0,50
2021-05-30;27,00;2,00;4,00;4,00;5,00;5,00;1,00;2,00;1,00;6,00;4,00;2,00;7,00;2,00;1,00;2,00;3,00;2,00;2,00;0,50;4,00;2,00;1,00;8,00;2,00;0,00;1,00;0,00
2021-06-06;32,00;1,00;5,00;6,00;6,00;6,00;2,00;2,00;1,00;6,00;6,00;3,00;4,00;0,50;2,00;3,00;7,00;1,00;2,00;1,00;3,00;3,00;6,00;12,00;3,00;0,50;2,00;1,00
2021-06-13;31,00;1,00;4,00;8,00;6,00;3,00;2,00;3,00;2,00;5,00;4,00;2,00;3,00;1,00;4,00;5,00;7,00;2,00;3,00;1,00;5,00;2,00;2,00;9,00;1,00;0,50;1,00;0,00
2021-06-20;33,00;0,50;4,00;6,00;10,00;6,00;2,00;4,00;1,00;8,00;6,00;3,00;5,00;1,00;2,00;3,00;7,00;2,00;1,00;1,00;3,00;3,00;3,00;9,00;3,00;1,00;2,00;1,00
2021-06-27;36,00;2,00;3,00;9,00;13,00;6,00;3,00;4,00;4,00;9,00;5,00;2,00;9,00;1,00;2,00;4,00;6,00;3,00;1,00;2,00;4,00;4,00;4,00;11,00;3,00;0,50;1,00;0,50
2021-07-04;46,00;4,00;7,00;13,00;22,00;10,00;5,00;3,00;4,00;12,00;9,00;4,00;8,00;1,00;4,00;6,00;7,00;4,00;5,00;3,00;6,00;4,00;3,00;10,00;8,00;0,50;1,00;1,00
2021-07-11;47,00;6,00;13,00;12,00;16,00;14,00;7,00;4,00;4,00;16,00;14,00;5,00;10,00;3,00;6,00;8,00;8,00;3,00;4,00;1,00;6,00;2,00;2,00;19,00;8,00;2,00;4,00;1,00
2021-07-18;52,00;6,00;11,00;8,00;17,00;9,00;7,00;6,00;2,00;16,00;13,00;5,00;13,00;3,00;3,00;8,00;10,00;3,00;5,00;3,00;5,00;5,00;2,00;20,00;6,00;0,50;0,50;1,00
2021-07-25;70,00;6,00;18,00;13,00;17,00;13,00;8,00;8,00;4,00;15,00;15,00;6,00;13,00;6,00;7,00;9,00;9,00;5,00;5,00;5,00;6,00;8,00;4,00;12,00;10,00;1,00;1,00;1,00
2021-08-01;78,00;6,00;14,00;17,00;20,00;16,00;11,00;7,00;5,00;22,00;16,00;3,00;11,00;3,00;5,00;8,00;12,00;4,00;9,00;3,00;7,00;5,00;5,00;21,00;8,00;1,00;2,00;1,00
2021-08-08;95,00;7,00;25,00;16,00;25,00;12,00;10,00;6,00;6,00;21,00;22,00;6,00;9,00;5,00;6,00;11,00;15,00;3,00;9,00;5,00;9,00;6,00;4,00;19,00;12,00;2,00;3,00;1,00
2021-08-15;75,00;5,00;16,00;17,00;16,00;9,00;12,00;6,00;4,00;13,00;17,00;3,00;10,00;2,00;9,00;6,00;9,00;5,00;7,00;2,00;10,00;7,00;2,00;20,00;7,00;1,00;1,00;0,50
2021-08-22;66,00;3,00;12,00;7,00;6,00;9,00;6,00;4,00;2,00;11,00;11,00;3,00;10,00;2,00;7,00;8,00;11,00;3,00;4,00;1,00;6,00;4,00;3,00;10,00;4,00;0,00;1,00;0,50
2021-08-29;41,00;5,00;7,00;4,00;8,00;2,00;3,00;1,00;2,00;12,00;10,00;0,50;5,00;2,00;4,00;4,00;6,00;3,00;3,00;2,00;3,00;5,00;2,00;9,00;3,00;1,00;1,00;0,00
2021-09-05;38,00;3,00;5,00;6,00;8,00;5,00;3,00;3,00;4,00;10,00;6,00;0,50;3,00;1,00;4,00;3,00;7,00;3,00;3,00;1,00;5,00;3,00;2,00;8,00;2,00;0,50;0,50;0,00
2021-09-12;36,00;5,00;6,00;6,00;6,00;4,00;3,00;2,00;3,00;8,00;5,00;2,00;5,00;1,00;5,00;5,00;4,00;3,00;3,00;2,00;7,00;4,00;2,00;8,00;4,00;1,00;0,50;1,00
2021-09-19;35,00;8,00;7,00;6,00;10,00;5,00;3,00;4,00;3,00;8,00;7,00;2,00;5,00;4,00;2,00;3,00;8,00;2,00;1,00;3,00;2,00;5,00;1,00;11,00;3,00;0,00;1,00;1,00
2021-09-26;27,00;6,00;9,00;7,00;9,00;5,00;7,00;4,00;3,00;8,00;6,00;2,00;4,00;3,00;4,00;3,00;3,00;3,00;5,00;1,00;3,00;3,00;2,00;6,00;2,00;0,00;2,00;1,00
2021-10-03;32,00;6,00;10,00;9,00;8,00;10,00;4,00;3,00;4,00;8,00;3,00;3,00;3,00;3,00;4,00;6,00;4,00;3,00;3,00;2,00;5,00;5,00;3,00;7,00;2,00;0,50;2,00;1,00
2021-10-10;31,00;9,00;12,00;8,00;13,00;3,00;4,00;2,00;4,00;8,00;11,00;1,00;8,00;4,00;5,00;5,00;4,00;2,00;4,00;3,00;6,00;2,00;2,00;6,00;2,00;0,00;0,50;0,00
2021-10-17;36,00;6,00;9,00;9,00;13,00;7,00;3,00;4,00;6,00;9,00;7,00;2,00;4,00;2,00;6,00;5,00;7,00;1,00;6,00;1,00;5,00;3,00;3,00;10,00;3,00;1,00;1,00;2,00
2021-10-24;39,00;2,00;11,00;12,00;10,00;7,00;4,00;5,00;5,00;13,00;7,00;2,00;5,00;3,00;4,00;6,00;4,00;4,00;3,00;4,00;7,00;4,00;2,00;7,00;3,00;0,50;1,00;0,50
2021-10-31;34,00;9,00;15,00;15,00;18,00;10,00;9,00;5,00;6,00;16,00;9,00;2,00;8,00;6,00;7,00;4,00;4,00;0,00;4,00;4,00;5,00;4,00;3,00;7,00;5,00;1,00;3,00;2,00
2021-11-07;33,00;14,00;20,00;17,00;20,00;8,00;8,00;7,00;9,00;14,00;5,00;3,00;7,00;4,00;7,00;9,00;6,00;3,00;3,00;6,00;8,00;2,00;4,00;13,00;5,00;1,00;2,00;2,00
