Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-06-23;27,00;0,00;39,00;0,00;12,00;0,00;14,00;14,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;0,00;4,00;18,00;9,00;4,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;41,00;28,38;12,62;12,62;12,62;0,00;14,00;0,00;13,00;0,00;0,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;87,00;0,00;71,46;0,00;15,54;0,00;14,00;14,00;14,00;0,00;14,00;0,00;14,00;14,00;0,00;0,00;0,00;15,00;15,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00
2019-07-21;15,00;102,00;60,00;30,00;102,00;30,00;15,00;0,00;0,00;0,00;0,00;15,00;15,00;0,00;0,00;0,00;15,00;45,00;0,00;0,00;0,00;15,00;0,00;15,00;0,00;0,00;0,00;0,00
2019-07-28;46,00;15,33;46,00;0,00;15,33;30,00;0,00;0,00;0,00;0,00;0,00;15,00;15,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;15,00;30,00;60,00;30,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;15,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00
2019-08-11;57,00;15,00;27,00;0,00;27,00;14,00;14,00;0,00;0,00;0,00;0,00;14,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;44,00;15,71;44,00;28,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;55,00;12,22;27,50;0,00;12,22;0,00;14,00;14,00;14,00;0,00;0,00;14,00;14,00;28,00;0,00;0,00;0,00;14,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
