Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-06-23;8,00;0,00;17,14;0,00;8,00;0,00;8,00;0,00;0,00;0,00;8,00;8,00;8,00;0,00;0,00;8,00;8,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;32,00;0,00;23,47;0,00;16,00;0,00;0,00;8,00;8,00;0,00;8,00;0,00;0,00;8,00;0,00;16,00;8,00;8,00;8,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2019-07-07;32,00;24,28;0,00;15,45;0,00;8,00;16,00;0,00;0,00;24,00;8,00;0,00;16,00;8,00;0,00;0,00;16,00;0,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00
2019-07-14;67,00;16,21;0,00;0,00;8,65;59,00;17,00;8,00;0,00;8,00;8,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;0,00;32,00;24,00;8,00;16,00;9,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;9,00;9,00;0,00;9,00;44,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;50,00;8,70;16,30;8,70;0,00;25,00;8,00;0,00;8,00;8,00;0,00;17,00;0,00;8,00;8,00;0,00;17,00;8,00;17,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;49,00;16,33;7,62;0,00;7,62;33,00;16,00;8,00;0,00;0,00;25,00;0,00;0,00;8,00;8,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;24,00;16,36;7,64;0,00;7,64;8,00;8,00;0,00;8,00;16,00;0,00;8,00;0,00;8,00;16,00;0,00;0,00;0,00;0,00;8,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;49,00;0,00;32,67;16,33;23,96;0,00;8,00;0,00;8,00;16,00;8,00;0,00;8,00;0,00;8,00;0,00;0,00;8,00;8,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;39,00;7,58;15,17;0,00;7,58;16,00;0,00;0,00;8,00;16,00;0,00;0,00;8,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;23,00;23,00;0,00;7,67;7,67;38,00;38,00;8,00;15,00;0,00;23,00;0,00;15,00;15,00;0,00;8,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2019-09-08;46,00;23,00;15,33;7,67;23,00;0,00;0,00;8,00;8,00;15,00;23,00;0,00;0,00;0,00;15,00;8,00;23,00;8,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2019-09-15;38,00;7,60;7,60;22,80;7,60;31,00;15,00;8,00;8,00;8,00;0,00;0,00;0,00;8,00;15,00;8,00;8,00;0,00;8,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;22,00;28,60;0,00;0,00;22,00;22,00;36,00;0,00;7,00;7,00;7,00;7,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;14,00;35,54;21,54;21,54;28,00;22,00;22,00;14,00;14,00;7,00;7,00;7,00;14,00;7,00;14,00;0,00;0,00;0,00;0,00;0,00;14,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;36,00;43,64;14,18;21,82;36,00;7,00;22,00;7,00;29,00;7,00;7,00;7,00;7,00;0,00;0,00;0,00;15,00;7,00;15,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;29,00;22,31;22,31;22,31;22,31;0,00;0,00;14,00;22,00;7,00;7,00;0,00;0,00;0,00;14,00;7,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;36,00;7,64;0,00;7,64;21,82;22,00;0,00;14,00;7,00;7,00;7,00;14,00;0,00;7,00;0,00;7,00;15,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;23,00;44,90;15,33;7,67;52,57;15,00;15,00;7,00;7,00;7,00;22,00;7,00;7,00;0,00;0,00;8,00;8,00;8,00;15,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;14,00;71,08;28,00;14,00;14,00;29,00;14,00;14,00;14,00;7,00;14,00;14,00;14,00;22,00;14,00;7,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2019-11-10;44,00;36,30;14,30;36,30;36,30;7,00;29,00;29,00;7,00;0,00;7,00;0,00;0,00;15,00;7,00;7,00;7,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;7,00;0,00
2019-11-17;22,00;42,90;22,00;28,60;22,00;14,00;7,00;21,00;21,00;0,00;21,00;0,00;7,00;0,00;22,00;0,00;7,00;0,00;0,00;14,00;7,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00
2019-11-24;0,00;13,00;38,00;38,00;32,00;0,00;21,00;7,00;7,00;0,00;21,00;14,00;7,00;0,00;7,00;7,00;0,00;21,00;0,00;7,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00
2019-12-01;7,00;45,50;15,17;15,17;7,00;0,00;28,00;28,00;7,00;7,00;7,00;0,00;21,00;7,00;7,00;7,00;0,00;7,00;14,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00
2019-12-08;28,00;28,00;28,00;0,00;14,00;28,00;7,00;7,00;7,00;0,00;14,00;0,00;7,00;0,00;14,00;0,00;14,00;0,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2019-12-15;48,00;41,45;54,55;20,73;20,73;28,00;14,00;34,00;28,00;21,00;7,00;7,00;14,00;7,00;21,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;100,00;53,85;23,08;15,38;38,46;61,00;61,00;15,00;54,00;54,00;38,00;8,00;31,00;15,00;0,00;8,00;8,00;15,00;8,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;37,00;37,00;44,62;7,62;44,62;37,00;52,00;30,00;22,00;22,00;0,00;15,00;15,00;0,00;15,00;7,00;7,00;0,00;22,00;0,00;0,00;7,00;15,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;40,00;40,00;46,49;19,46;27,03;34,00;27,00;20,00;34,00;7,00;47,00;7,00;0,00;7,00;7,00;0,00;14,00;0,00;7,00;14,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00
2020-01-12;33,00;59,40;39,60;52,80;26,40;40,00;20,00;20,00;33,00;20,00;7,00;26,00;0,00;20,00;13,00;7,00;20,00;7,00;20,00;7,00;0,00;7,00;0,00;7,00;7,00;0,00;0,00;0,00
2020-01-19;48,00;48,00;48,00;62,18;33,82;34,00;14,00;34,00;0,00;21,00;27,00;7,00;0,00;7,00;7,00;14,00;7,00;7,00;14,00;7,00;14,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;34,00;88,84;109,68;61,42;27,42;27,00;41,00;20,00;41,00;14,00;7,00;14,00;20,00;14,00;21,00;0,00;14,00;7,00;14,00;14,00;14,00;7,00;21,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;34,00;41,68;61,42;27,42;20,84;14,00;55,00;34,00;14,00;7,00;27,00;14,00;27,00;21,00;7,00;14,00;14,00;0,00;21,00;21,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;7,00;7,00;84,00;35,00;49,00;7,00;59,00;26,00;13,00;0,00;26,00;0,00;13,00;7,00;20,00;13,00;13,00;7,00;7,00;7,00;0,00;7,00;7,00;0,00;7,00;0,00;0,00;0,00
