Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-06-23;72,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;13,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;62,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;22,00;4,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;62,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;35,00;4,00;9,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;71,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;9,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;98,00;5,00;10,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;10,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;83,00;0,00;10,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;91,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;24,00;9,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;61,00;4,00;9,00;0,00;0,00;9,00;0,00;0,00;0,00;4,00;9,00;4,00;9,00;0,00;9,00;4,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;71,00;4,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-08-25;46,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;40,00;0,00;8,00;0,00;0,00;4,00;0,00;4,00;0,00;12,00;8,00;12,00;8,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;46,00;0,00;0,00;0,00;4,00;0,00;4,00;4,00;0,00;0,00;8,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;50,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;8,00;4,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;37,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;4,00;0,00;4,00;0,00;4,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;33,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;50,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;41,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;4,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;48,00;8,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;4,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;28,00;4,00;0,00;4,00;0,00;0,00;0,00;8,00;0,00;12,00;0,00;0,00;8,00;0,00;4,00;0,00;8,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;44,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;8,00;8,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;8,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;35,00;12,00;12,00;4,00;4,00;0,00;0,00;8,00;4,00;8,00;8,00;8,00;0,00;0,00;4,00;8,00;4,00;0,00;0,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;27,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;16,00;4,00;0,00;0,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;52,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;4,00;8,00;0,00;8,00;8,00;0,00;0,00;0,00;8,00;0,00;4,00;0,00;16,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;43,00;16,00;4,00;0,00;4,00;0,00;0,00;8,00;4,00;4,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00;4,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;28,00;12,00;8,00;0,00;4,00;0,00;4,00;12,00;0,00;16,00;0,00;0,00;8,00;4,00;4,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;100,00;10,00;0,00;0,00;5,00;0,00;0,00;24,00;14,00;14,00;5,00;19,00;28,00;0,00;19,00;0,00;14,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;87,00;5,00;5,00;0,00;18,00;9,00;0,00;18,00;5,00;18,00;9,00;0,00;18,00;0,00;5,00;0,00;9,00;0,00;5,00;5,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;54,00;4,00;0,00;0,00;8,00;8,00;0,00;0,00;0,00;19,00;15,00;12,00;4,00;0,00;4,00;4,00;0,00;0,00;4,00;4,00;12,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-01-12;52,00;15,00;4,00;4,00;7,00;0,00;0,00;7,00;0,00;11,00;11,00;7,00;22,00;4,00;7,00;0,00;7,00;4,00;4,00;4,00;15,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2020-01-19;61,00;0,00;15,00;4,00;0,00;4,00;8,00;23,00;0,00;19,00;15,00;15,00;8,00;0,00;0,00;0,00;8,00;0,00;8,00;0,00;8,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00
2020-01-26;38,00;4,00;4,00;4,00;0,00;0,00;0,00;30,00;0,00;11,00;11,00;8,00;4,00;0,00;4,00;4,00;11,00;0,00;0,00;8,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;98,00;4,00;4,00;0,00;4,00;0,00;4,00;15,00;0,00;19,00;4,00;19,00;11,00;0,00;4,00;4,00;4,00;4,00;0,00;8,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;72,00;4,00;0,00;0,00;4,00;0,00;0,00;11,00;0,00;8,00;4,00;0,00;19,00;0,00;15,00;4,00;8,00;0,00;0,00;4,00;23,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;38,00;4,00;0,00;4,00;8,00;4,00;8,00;8,00;0,00;23,00;11,00;11,00;15,00;0,00;8,00;0,00;4,00;0,00;0,00;11,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;44,00;11,00;0,00;4,00;11,00;0,00;0,00;15,00;0,00;4,00;4,00;4,00;7,00;0,00;0,00;0,00;4,00;0,00;4,00;15,00;7,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-03-01;47,00;0,00;4,00;0,00;4,00;0,00;0,00;7,00;4,00;15,00;4,00;0,00;4,00;0,00;4,00;0,00;7,00;0,00;0,00;4,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;80,00;7,00;3,00;0,00;3,00;3,00;0,00;10,00;7,00;10,00;7,00;7,00;10,00;0,00;7,00;3,00;0,00;0,00;10,00;3,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;14,00;7,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;3,00;0,00;0,00;7,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;3,00;3,00;0,00;0,00;3,00;0,00;0,00;7,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;8,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;4,00;4,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;7,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;3,00;7,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;10,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;4,00;0,00;0,00;0,00;0,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;11,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
