Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-06-23;40,00;0,00;0,00;5,00;15,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;46,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;39,00;0,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;10,00;0,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-07-14;45,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;10,00;0,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;35,00;5,00;10,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;55,00;5,00;5,00;0,00;15,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2019-08-04;29,00;0,00;0,00;0,00;5,00;0,00;5,00;10,00;14,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;34,00;5,00;5,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;53,00;5,00;0,00;0,00;5,00;10,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;56,00;0,00;14,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;45,00;0,00;5,00;5,00;13,00;4,00;0,00;4,00;0,00;0,00;9,00;0,00;0,00;4,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-09-08;89,00;9,00;13,00;0,00;4,00;0,00;0,00;4,00;4,00;0,00;9,00;0,00;4,00;0,00;9,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-09-15;53,00;9,00;18,00;4,00;9,00;4,00;0,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;9,00;13,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;41,00;5,00;9,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;23,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;36,00;4,00;13,00;0,00;4,00;4,00;0,00;0,00;0,00;4,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;9,00;9,00;0,00;9,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;59,00;0,00;5,00;9,00;9,00;5,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;14,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;5,00
2019-10-13;54,00;13,00;4,00;0,00;4,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;57,00;4,00;0,00;0,00;4,00;9,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;9,00;4,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;71,00;0,00;4,00;0,00;9,00;0,00;0,00;4,00;4,00;0,00;4,00;0,00;4,00;0,00;13,00;0,00;4,00;0,00;13,00;0,00;4,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00
2019-11-03;44,00;13,00;13,00;0,00;9,00;9,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;17,00;4,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00
2019-11-10;35,00;0,00;4,00;4,00;9,00;9,00;0,00;0,00;0,00;0,00;13,00;4,00;0,00;0,00;9,00;4,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00
2019-11-17;39,00;4,00;4,00;0,00;9,00;4,00;0,00;4,00;4,00;4,00;9,00;0,00;0,00;0,00;9,00;0,00;4,00;0,00;9,00;9,00;17,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00
2019-11-24;55,00;5,00;9,00;0,00;0,00;5,00;0,00;5,00;0,00;5,00;18,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2019-12-01;52,00;0,00;17,00;4,00;0,00;0,00;0,00;9,00;4,00;0,00;4,00;4,00;4,00;0,00;30,00;4,00;0,00;0,00;13,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00
2019-12-08;91,00;22,00;17,00;4,00;0,00;9,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;13,00;4,00;0,00;0,00;9,00;17,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;63,00;14,00;0,00;0,00;14,00;0,00;0,00;0,00;4,00;4,00;9,00;0,00;9,00;0,00;9,00;0,00;4,00;0,00;9,00;0,00;4,00;0,00;5,00;9,00;0,00;0,00;0,00;0,00
2019-12-22;70,00;0,00;15,00;5,00;15,00;25,00;5,00;5,00;0,00;25,00;0,00;5,00;0,00;0,00;10,00;0,00;0,00;0,00;5,00;15,00;15,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-12-29;60,00;5,00;14,00;5,00;18,00;5,00;0,00;5,00;0,00;9,00;9,00;0,00;5,00;0,00;9,00;0,00;0,00;5,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;65,00;22,00;0,00;4,00;4,00;13,00;4,00;4,00;0,00;17,00;9,00;4,00;4,00;0,00;13,00;9,00;4,00;0,00;13,00;4,00;9,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-01-12;86,00;8,00;0,00;8,00;0,00;0,00;4,00;8,00;0,00;12,00;4,00;4,00;8,00;4,00;8,00;0,00;8,00;4,00;8,00;4,00;4,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;72,00;4,00;4,00;8,00;17,00;17,00;4,00;8,00;4,00;4,00;13,00;0,00;21,00;0,00;13,00;4,00;13,00;0,00;8,00;4,00;17,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2020-01-26;100,00;17,00;17,00;17,00;4,00;8,00;0,00;4,00;0,00;0,00;21,00;0,00;8,00;0,00;0,00;0,00;4,00;0,00;0,00;21,00;4,00;0,00;0,00;8,00;0,00;0,00;4,00;0,00
2020-02-02;58,00;4,00;17,00;0,00;12,00;0,00;8,00;0,00;0,00;8,00;0,00;4,00;4,00;0,00;21,00;0,00;0,00;0,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;29,00;8,00;0,00;4,00;8,00;4,00;4,00;0,00;0,00;8,00;17,00;0,00;17,00;0,00;13,00;4,00;0,00;0,00;0,00;4,00;13,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00
2020-02-16;59,00;8,00;0,00;0,00;4,00;17,00;8,00;4,00;4,00;4,00;0,00;0,00;4,00;0,00;25,00;4,00;4,00;0,00;13,00;4,00;25,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;53,00;20,00;8,00;8,00;20,00;0,00;0,00;4,00;8,00;12,00;4,00;0,00;8,00;0,00;8,00;4,00;4,00;4,00;16,00;12,00;8,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00
2020-03-01;44,00;8,00;8,00;0,00;4,00;4,00;0,00;4,00;0,00;4,00;12,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;8,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2020-03-08;52,00;4,00;8,00;0,00;12,00;0,00;0,00;8,00;0,00;0,00;12,00;0,00;0,00;0,00;20,00;0,00;4,00;0,00;8,00;8,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00
2020-03-15;32,00;8,00;4,00;0,00;0,00;12,00;4,00;0,00;0,00;4,00;8,00;4,00;8,00;0,00;4,00;0,00;0,00;0,00;12,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;31,00;16,00;16,00;0,00;4,00;12,00;0,00;4,00;0,00;4,00;4,00;4,00;0,00;0,00;12,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;8,00;0,00;0,00;4,00;0,00
2020-03-29;53,00;11,00;11,00;0,00;11,00;4,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;27,00;0,00;23,00;0,00;4,00;4,00;0,00;8,00;4,00;4,00;4,00;0,00;0,00;4,00;4,00;4,00;4,00;0,00;4,00;4,00;8,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00
2020-04-12;19,00;4,00;7,00;0,00;4,00;11,00;0,00;4,00;0,00;4,00;7,00;0,00;4,00;4,00;0,00;4,00;7,00;0,00;11,00;4,00;7,00;0,00;4,00;0,00;0,00;4,00;4,00;0,00
2020-04-19;44,00;11,00;7,00;7,00;15,00;4,00;0,00;4,00;4,00;7,00;11,00;0,00;7,00;0,00;7,00;0,00;4,00;0,00;4,00;4,00;7,00;0,00;0,00;7,00;0,00;4,00;0,00;0,00
2020-04-26;33,00;4,00;7,00;7,00;0,00;4,00;0,00;0,00;0,00;7,00;4,00;0,00;4,00;0,00;7,00;0,00;0,00;0,00;11,00;4,00;0,00;4,00;4,00;7,00;0,00;0,00;0,00;0,00
2020-05-03;22,00;15,00;11,00;0,00;7,00;0,00;0,00;0,00;0,00;4,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;23,00;4,00;4,00;0,00;15,00;4,00;4,00;0,00;4,00;4,00;11,00;0,00;11,00;0,00;8,00;0,00;0,00;4,00;4,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;53,00;11,00;8,00;11,00;15,00;4,00;4,00;4,00;0,00;0,00;4,00;4,00;11,00;0,00;8,00;0,00;0,00;4,00;0,00;11,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-05-24;28,00;8,00;20,00;0,00;4,00;4,00;0,00;4,00;4,00;8,00;12,00;0,00;0,00;0,00;8,00;0,00;0,00;4,00;12,00;8,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2020-05-31;26,00;4,00;11,00;4,00;4,00;4,00;8,00;4,00;0,00;0,00;4,00;4,00;0,00;0,00;4,00;4,00;0,00;4,00;4,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;31,00;8,00;12,00;0,00;4,00;0,00;8,00;8,00;4,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2020-06-14;60,00;4,00;12,00;4,00;8,00;4,00;0,00;8,00;0,00;8,00;4,00;0,00;4,00;4,00;0,00;4,00;8,00;0,00;4,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;20,00;16,00;12,00;12,00;12,00;0,00;0,00;0,00;0,00;8,00;12,00;4,00;0,00;0,00;8,00;0,00;4,00;0,00;12,00;8,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2020-06-28;25,00;13,00;17,00;8,00;4,00;4,00;8,00;4,00;4,00;8,00;4,00;0,00;8,00;0,00;17,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00;4,00;13,00;0,00;0,00;0,00;0,00
