Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2021-03-28;13,00;0,00;13,00;0,00;19,50;0,00;0,00;52,00;0,00;0,00;13,00;45,50;32,50;13,00;0,00;34,67;13,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;13,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;25,00;16,67;25,00;16,67;50,00;0,00;0,00;33,33;0,00;10,00;0,00;0,00;10,00;25,00;15,00;15,00;15,00;0,00;0,00;35,94;0,00;0,00;0,00;48,86;0,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;11,67;0,00;11,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;38,00;0,00;0,00;0,00;22,80;0,00;0,00;28,50;28,50;0,00;0,00;10,86;0,00;76,00;0,00;0,00;14,25;0,00;12,67;12,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;13,00;0,00;0,00;0,00;0,00;13,00;0,00;39,00;0,00;0,00;0,00;0,00;32,50;13,00;13,00;0,00;21,67;0,00;0,00;13,00;0,00;0,00;0,00;39,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;26,00;0,00;17,33;0,00;17,33;0,00;0,00;34,67;0,00;0,00;0,00;0,00;10,40;26,00;0,00;0,00;0,00;0,00;12,24;0,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;13,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;13,00;13,00;13,00;0,00;19,50;0,00;0,00;13,00;0,00;13,00;0,00;13,00;32,50;0,00;0,00;13,00;13,00;13,00;0,00;13,00;13,00;0,00;0,00;39,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;51,00;0,00;14,57;14,57;14,57;0,00;0,00;8,50;8,50;0,00;0,00;10,20;10,20;23,18;0,00;13,91;13,91;0,00;0,00;0,00;0,00;12,47;0,00;12,47;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;24,00;16,00;16,00;0,00;16,00;0,00;0,00;40,00;8,00;0,00;0,00;9,60;9,60;0,00;0,00;14,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;36,57;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;12,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;0,00;0,00;0,00;0,00;2,00;3,00;0,00;11,00;0,00;2,00;5,00;7,00;2,00;3,00;0,00;3,00;5,00;0,00;0,00;8,00;0,00;0,00;11,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;7,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;13,00;0,00;13,00;0,00;0,00;0,00;0,00;104,00;0,00;0,00;13,00;0,00;0,00;34,67;0,00;0,00;21,67;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00
2021-06-06;13,00;19,50;0,00;0,00;13,00;0,00;0,00;52,00;0,00;0,00;0,00;0,00;13,00;56,33;0,00;0,00;47,67;0,00;0,00;0,00;13,00;0,00;0,00;40,18;0,00;13,00;0,00;0,00;0,00;0,00;0,00;26,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00
2021-06-13;0,00;0,00;0,00;0,00;2,00;0,00;0,00;5,00;0,00;0,00;0,00;7,00;0,00;3,00;0,00;3,00;16,00;0,00;0,00;8,00;8,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;25,00;0,00;16,67;0,00;25,00;8,33;0,00;66,67;0,00;10,00;0,00;25,00;25,00;50,00;15,00;0,00;65,00;0,00;0,00;0,00;0,00;12,50;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,67;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;51,00;21,86;21,86;14,57;14,57;25,50;8,50;59,50;0,00;0,00;0,00;10,20;0,00;60,27;0,00;0,00;51,00;25,50;0,00;12,75;12,75;12,47;0,00;37,40;0,00;0,00;0,00;0,00;13,00;0,00;0,00;13,00;0,00;13,60;0,00;25,50;13,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;26,00;17,33;69,33;17,33;17,33;121,33;0,00;52,00;0,00;0,00;0,00;36,40;62,40;67,60;0,00;15,60;109,20;0,00;0,00;0,00;26,00;0,00;0,00;50,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,00;0,00;13,87;0,00;0,00;39,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-11;13,00;0,00;19,50;0,00;19,50;0,00;13,00;78,00;0,00;0,00;0,00;34,67;21,67;47,67;13,00;13,00;26,00;0,00;13,00;0,00;0,00;13,00;0,00;24,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;13,00;0,00;13,00;13,00;0,00;0,00;0,00;0,00
2021-07-18;28,00;0,00;14,00;14,00;42,00;18,67;0,00;56,00;0,00;0,00;0,00;16,80;16,80;56,00;0,00;0,00;70,00;14,00;14,00;14,00;0,00;13,44;0,00;54,88;0,00;0,00;0,00;0,00;14,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;13,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;83,00;0,00;15,09;0,00;30,18;0,00;0,00;92,22;0,00;0,00;0,00;15,56;67,44;97,65;0,00;14,65;0,00;0,00;0,00;14,09;0,00;0,00;0,00;68,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,10;0,00;0,00;27,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;29,00;14,50;14,50;0,00;14,50;19,33;0,00;87,00;19,33;0,00;0,00;46,40;29,00;130,50;14,50;29,00;101,50;14,50;0,00;14,50;14,50;0,00;0,00;29,00;0,00;0,00;0,00;14,00;0,00;14,00;0,00;14,00;0,00;0,00;0,00;15,35;29,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-08;45,00;15,00;45,00;0,00;45,00;18,00;0,00;99,00;27,00;0,00;0,00;61,88;16,88;125,00;0,00;0,00;30,00;14,46;14,46;61,07;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;31,15;0,00;0,00;15,58;0,00;15,00;0,00;15,00;0,00;0,00;0,00
2021-08-15;43,00;14,33;50,17;14,33;0,00;0,00;43,00;94,60;0,00;0,00;16,13;26,88;43,00;14,33;0,00;0,00;14,33;0,00;14,33;28,67;0,00;0,00;0,00;43,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;13,76;13,76;0,00;13,76;0,00;0,00;28,00;0,00;0,00;0,00;0,00
2021-08-22;88,00;73,33;73,33;14,67;14,67;0,00;17,60;96,80;0,00;0,00;0,00;15,53;15,53;0,00;0,00;0,00;44,00;0,00;0,00;0,00;0,00;0,00;0,00;88,00;14,86;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,77;28,77;0,00;28,77;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;29,00;14,50;14,50;14,50;43,50;19,33;0,00;106,33;29,00;0,00;17,40;46,40;17,40;43,50;0,00;14,50;43,50;0,00;29,00;14,50;0,00;0,00;0,00;0,00;15,08;0,00;0,00;0,00;14,00;0,00;14,00;14,00;14,00;0,00;0,00;0,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;59,00;14,75;29,50;14,75;29,50;19,67;19,67;59,00;29,50;0,00;0,00;59,00;16,09;29,50;0,00;0,00;73,75;0,00;14,35;0,00;0,00;14,75;0,00;14,75;0,00;0,00;44,00;0,00;15,00;15,00;15,00;15,00;0,00;15,17;0,00;0,00;15,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;14,00;28,00;42,00;42,00;28,00;0,00;0,00;119,00;14,00;0,00;0,00;0,00;23,33;42,00;0,00;28,00;42,00;0,00;0,00;0,00;14,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;26,44;14,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;29,00;14,50;58,00;0,00;58,00;0,00;0,00;125,67;0,00;0,00;14,50;38,67;24,17;72,50;0,00;0,00;29,00;0,00;14,50;0,00;29,00;0,00;0,00;44,08;0,00;15,00;0,00;0,00;0,00;0,00;0,00;58,00;0,00;15,35;15,35;0,00;15,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;28,00;28,00;28,00;14,00;28,00;0,00;0,00;130,67;18,67;28,00;16,80;61,60;16,80;56,00;0,00;28,00;84,00;0,00;14,00;0,00;14,00;13,44;13,44;28,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;14,00;0,00;13,18;13,18;13,18;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;0,00;5,00;4,00;2,00;4,00;2,00;2,00;8,00;6,00;3,00;3,00;19,00;8,00;26,00;0,00;0,00;3,00;0,00;0,00;18,00;9,00;0,00;0,00;61,00;0,00;0,00;28,00;0,00;14,00;0,00;0,00;0,00;0,00;8,00;8,00;0,00;17,00;0,00;28,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;29,00;43,50;43,50;0,00;65,25;0,00;48,33;183,67;19,33;0,00;0,00;91,83;38,67;116,00;0,00;0,00;101,50;29,00;14,50;14,50;0,00;0,00;0,00;58,00;0,00;0,00;0,00;0,00;14,00;0,00;14,00;43,00;0,00;15,35;0,00;15,35;44,35;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;29,00;29,00;58,00;0,00;43,50;0,00;19,33;164,33;0,00;14,50;14,50;38,67;14,50;72,50;14,50;14,50;14,50;14,50;0,00;14,50;0,00;0,00;0,00;29,00;0,00;14,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;29,00;15,35;0,00;58,00;29,00;14,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;15,00;30,00;0,00;0,00;0,00;22,50;0,00;105,00;15,00;0,00;15,00;15,00;30,00;90,00;15,00;0,00;45,00;15,00;15,00;0,00;15,00;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-31;14,00;14,00;14,00;49,00;42,00;14,00;14,00;98,00;14,00;14,00;0,00;37,33;23,33;93,33;0,00;14,00;14,00;0,00;0,00;14,00;28,00;0,00;0,00;29,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;29,75;0,00;43,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-07;0,00;9,00;4,00;2,00;0,00;2,00;0,00;9,00;2,00;3,00;3,00;3,00;19,00;7,00;0,00;10,00;0,00;10,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;16,00;0,00;16,00;0,00;19,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
