Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2021-02-14;45,00;480,00;615,00;180,00;435,00;390,00;7,50;277,50;67,50;141,92;148,85;193,85;231,92;135,00;236,25;67,50;33,75;135,00;216,00;31,50;99,00;25,96;88,27;79,62;74,42;24,32;41,35;23,11;59,59;21,00;10,00;10,00;5,00;11,00;5,00;5,00
2021-02-21;43,00;401,33;473,00;186,33;344,00;395,60;17,20;249,40;86,00;155,46;145,54;135,62;205,08;96,75;204,25;75,25;10,75;133,30;159,10;21,50;68,80;36,12;68,80;84,28;70,52;14,74;57,74;34,40;62,66;21,00;10,00;3,00;5,00;13,00;8,00;8,00
2021-02-28;49,00;343,00;416,50;122,50;245,00;326,67;8,17;212,33;57,17;104,53;130,67;140,47;199,27;98,00;257,25;61,25;24,50;120,27;204,91;31,18;71,27;20,28;54,07;64,21;57,45;19,12;47,80;13,15;66,93;6,00;14,00;5,00;8,00;13,00;2,00;0,00
2021-03-07;77,00;372,17;513,33;128,33;295,17;338,80;7,70;277,20;84,70;137,26;130,57;157,35;220,96;99,00;242,00;77,00;22,00;149,47;231,00;27,18;99,65;35,93;83,84;75,29;83,84;33,00;57,44;28,11;52,56;20,00;17,00;16,00;2,00;19,00;9,00;0,00
2021-03-14;59,00;342,20;436,60;153,40;259,60;309,75;7,38;206,50;73,75;124,56;150,78;131,11;229,44;106,20;247,80;82,60;23,60;149,77;263,23;31,77;95,31;35,40;79,23;60,69;82,60;19,27;48,16;31,31;67,43;3,00;16,00;10,00;15,00;27,00;3,00;3,00
2021-03-21;70,00;448,00;532,00;140,00;322,00;412,22;15,56;303,33;85,56;150,00;173,33;186,67;270,00;116,67;256,67;93,33;23,33;144,38;210,00;35,00;83,13;23,90;99,02;80,24;71,71;43,45;78,45;16,90;85,69;17,00;23,00;3,00;6,00;25,00;6,00;6,00
2021-03-28;56,00;518,00;588,00;196,00;308,00;392,00;8,00;288,00;88,00;118,59;154,82;197,65;266,82;100,80;224,00;78,40;22,40;159,38;245,54;25,85;103,38;28,85;106,91;96,73;84,85;18,26;58,43;19,48;73,04;19,00;35,00;10,00;6,00;39,00;6,00;3,00
2021-04-04;64,00;473,60;550,40;192,00;307,20;400,00;8,00;344,00;112,00;168,42;178,53;225,68;279,58;117,33;256,00;74,67;32,00;155,43;251,43;41,14;96,00;34,59;102,05;91,68;96,86;28,98;70,04;27,77;84,53;19,00;26,00;16,00;6,00;14,00;10,00;10,00
2021-04-11;74,00;456,33;542,67;160,33;308,33;419,33;8,22;304,22;98,67;178,27;188,36;174,91;282,55;105,71;296,00;84,57;31,71;174,12;239,41;34,82;113,18;44,74;84,33;101,53;91,21;30,33;75,21;20,62;92,20;16,00;17,00;11,00;6,00;24,00;3,00;8,00
2021-04-18;78,00;481,00;585,00;195,00;351,00;429,00;15,60;304,20;109,20;159,25;162,50;162,50;243,75;100,29;256,29;100,29;33,43;220,24;247,76;41,29;133,06;40,70;81,39;72,91;71,22;36,56;70,69;28,03;112,13;21,00;28,00;20,00;10,00;31,00;7,00;5,00
2021-04-25;57,00;498,75;570,00;171,00;342,00;407,14;8,14;293,14;97,71;137,47;140,82;167,65;214,59;91,20;228,00;68,40;22,80;157,85;201,69;39,46;78,92;31,09;63,91;65,64;84,64;31,53;89,74;30,32;84,89;21,00;19,00;16,00;14,00;16,00;6,00;5,00
2021-05-02;69,00;552,00;565,80;165,60;386,40;398,67;15,33;337,33;84,33;154,43;170,86;216,86;233,29;103,50;230,00;92,00;23,00;188,60;253,00;32,20;101,20;34,50;87,98;86,25;77,63;20,58;67,79;20,58;72,63;27,00;16,00;13,00;6,00;19,00;8,00;8,00
2021-05-09;72,00;408,00;516,00;156,00;264,00;496,00;16,00;304,00;96,00;130,91;180,00;189,82;265,09;132,00;288,00;84,00;36,00;207,00;252,00;67,50;94,50;42,86;87,43;85,71;85,71;37,20;69,60;39,60;64,80;18,00;21,00;15,00;3,00;31,00;3,00;3,00
2021-05-16;70,00;518,00;630,00;196,00;336,00;490,00;15,56;350,00;77,78;146,67;173,33;226,67;270,00;105,00;303,33;70,00;23,33;183,75;201,25;35,00;70,00;27,32;78,54;95,61;71,71;42,24;120,69;22,93;78,45;21,00;20,00;15,00;6,00;31,00;8,00;5,00
2021-05-23;83,00;581,00;594,83;152,17;401,17;422,55;7,55;316,91;75,45;129,48;182,60;219,12;219,12;118,57;308,29;94,86;59,29;209,68;231,53;48,05;126,68;37,27;86,39;88,08;72,84;25,63;52,49;35,40;54,93;18,00;23,00;10,00;3,00;33,00;5,00;10,00
2021-05-30;74,00;493,33;567,33;160,33;357,67;444,00;16,44;312,44;90,44;144,64;127,82;161,45;228,73;105,71;285,43;74,00;21,14;243,76;222,00;30,47;95,76;37,86;79,16;80,88;82,60;43,67;86,13;37,61;48,52;20,00;16,00;10,00;12,00;33,00;10,00;5,00
2021-06-06;64,00;537,60;601,60;128,00;345,60;456,00;16,00;288,00;104,00;138,11;181,89;208,84;215,58;117,33;266,67;74,67;42,67;242,29;246,86;32,00;109,71;30,32;80,84;94,32;53,89;27,77;67,62;35,02;62,79;21,00;26,00;10,00;11,00;28,00;5,00;5,00
2021-06-13;80,00;586,67;533,33;173,33;373,33;448,00;16,00;368,00;104,00;160,00;156,67;223,33;256,67;114,29;297,14;80,00;22,86;248,89;222,22;40,00;106,67;42,55;91,91;56,17;74,89;30,30;90,91;35,15;56,97;31,00;16,00;27,00;3,00;19,00;2,00;5,00
2021-06-20;89,00;546,71;521,29;152,57;330,57;493,55;16,18;372,18;105,18;121,96;141,74;168,11;263,70;122,38;322,63;89,00;44,50;235,85;240,30;48,95;133,50;49,63;97,56;75,31;58,19;36,08;62,54;18,04;67,35;22,00;13,00;12,00;7,00;22,00;3,00;5,00
2021-06-27;81,00;621,00;567,00;162,00;405,00;526,50;8,10;332,10;89,10;152,28;145,80;236,52;255,96;127,29;324,00;69,43;34,71;252,00;234,00;40,50;126,00;45,56;121,50;50,63;75,94;26,60;49,57;41,10;70,12;8,00;13,00;13,00;3,00;34,00;11,00;8,00
2021-07-04;84,00;686,00;574,00;182,00;420,00;488,73;15,27;343,64;99,27;126,00;161,54;216,46;252,00;126,00;273,00;84,00;31,50;278,53;216,63;48,63;114,95;40,32;92,40;72,24;72,24;25,20;67,20;43,20;52,80;17,00;12,00;15,00;20,00;20,00;7,00;2,00
2021-07-11;65,00;611,00;611,00;156,00;351,00;576,88;8,13;390,00;113,75;149,50;139,75;172,25;256,75;173,33;357,50;86,67;21,67;250,71;227,50;32,50;125,36;44,47;100,92;53,03;47,89;36,79;66,23;28,21;106,70;19,00;18,00;11,00;5,00;21,00;3,00;6,00
2021-07-18;85,00;595,00;534,29;133,57;315,71;440,45;7,73;324,55;131,36;156,92;124,23;170,00;255,00;106,25;286,88;63,75;31,88;228,16;228,16;31,32;120,79;39,10;91,80;73,10;71,40;32,79;81,36;26,71;74,07;21,00;13,00;15,00;7,00;31,00;7,00;13,00
2021-07-25;70,00;630,00;546,00;168,00;392,00;435,56;7,78;311,11;116,67;136,67;143,33;173,33;250,00;116,67;280,00;58,33;23,33;210,00;240,63;39,38;113,75;40,98;90,49;66,59;80,24;24,14;68,79;27,76;42,24;21,00;23,00;15,00;8,00;23,00;5,00;7,00
2021-08-01;57,00;555,75;570,00;171,00;342,00;447,86;8,14;333,86;114,00;147,53;167,65;207,88;278,29;193,80;319,20;79,80;22,80;267,46;241,15;39,46;122,77;33,53;75,44;67,06;65,38;34,44;61,75;23,75;62,94;12,00;16,00;13,00;10,00;21,00;2,00;3,00
2021-08-08;66,00;633,60;554,40;184,80;343,20;486,75;16,50;288,75;123,75;135,30;145,20;178,20;300,30;88,00;275,00;77,00;44,00;250,80;228,80;30,80;123,20;30,46;103,23;77,85;72,77;27,60;56,40;21,60;78,00;27,00;17,00;15,00;5,00;28,00;8,00;3,00
2021-08-15;72,00;492,00;528,00;156,00;360,00;488,00;16,00;328,00;104,00;134,18;180,00;209,45;294,55;144,00;348,00;108,00;36,00;225,00;243,00;36,00;144,00;42,86;87,43;78,86;92,57;37,20;88,80;26,40;81,60;33,00;10,00;18,00;7,00;35,00;3,00;7,00
2021-08-22;66,00;514,80;528,00;145,20;330,00;412,50;16,50;346,50;123,75;138,60;145,20;194,70;224,40;110,00;286,00;66,00;11,00;211,20;250,80;52,80;101,20;40,62;89,69;54,15;71,08;31,20;48,00;21,60;48,00;20,00;22,00;7,00;7,00;22,00;3,00;2,00
2021-08-29;63,00;541,80;516,60;113,40;277,20;378,00;15,75;322,88;78,75;145,89;142,58;189,00;215,53;115,50;315,00;73,50;31,50;216,00;207,00;36,00;135,00;30,65;100,46;57,89;80,03;25,44;69,06;18,17;71,48;17,00;13,00;17,00;13,00;18,00;3,00;8,00
2021-09-05;69,00;593,40;621,00;138,00;386,40;460,00;7,67;337,33;107,33;141,29;151,14;197,14;262,86;115,00;333,50;92,00;23,00;216,20;271,40;55,20;128,80;43,13;100,05;65,55;70,73;38,74;61,74;25,42;76,26;9,00;27,00;4,00;5,00;18,00;2,00;14,00
2021-09-12;76,00;506,67;570,00;152,00;342,00;478,80;22,80;380,00;91,20;155,30;155,30;211,48;224,70;108,57;314,86;76,00;21,71;228,00;254,82;49,18;116,24;40,53;128,36;86,13;94,58;21,71;57,90;24,13;94,10;26,00;14,00;24,00;9,00;32,00;3,00;10,00
2021-09-19;77,00;551,83;551,83;179,67;333,67;454,30;15,40;361,90;115,50;147,30;154,00;194,17;274,52;110,00;319,00;88,00;33,00;217,41;262,71;54,35;126,82;42,78;85,56;58,18;77,00;36,09;69,78;28,88;80,61;14,00;21,00;22,00;5,00;24,00;3,00;9,00
2021-09-26;76,00;684,00;633,33;139,33;380,00;456,00;15,20;372,40;129,20;138,78;194,96;204,87;257,74;119,43;249,71;86,86;43,43;165,41;245,88;44,71;156,47;32,09;113,16;76,00;67,56;42,22;79,62;25,33;98,92;26,00;29,00;20,00;9,00;20,00;9,00;5,00
2021-10-03;66,00;660,00;594,00;132,00;382,80;486,75;16,50;338,25;123,75;158,40;155,10;227,70;300,30;132,00;264,00;88,00;33,00;198,00;255,20;48,40;136,40;27,08;99,85;66,00;88,00;37,20;56,40;28,80;82,80;26,00;24,00;19,00;10,00;20,00;5,00;7,00
2021-10-10;83,00;719,33;733,17;179,83;387,33;475,36;15,09;301,82;135,82;149,40;192,56;232,40;275,56;154,14;260,86;94,86;35,57;187,84;244,63;43,68;139,79;32,18;110,10;79,61;96,55;31,28;92,62;31,28;86,61;21,00;19,00;24,00;10,00;22,00;9,00;7,00
2021-10-17;92,00;670,29;644,00;170,86;394,29;475,33;15,33;391,00;115,00;170,86;216,86;259,57;249,71;115,00;356,50;115,00;34,50;170,86;249,71;52,57;157,71;63,04;134,59;74,96;63,04;31,47;66,58;42,37;87,16;35,00;16,00;14,00;12,00;28,00;10,00;12,00
2021-10-24;94,00;671,43;617,71;174,57;443,14;501,33;15,67;391,67;117,50;165,31;188,00;249,59;256,07;129,25;282,00;117,50;47,00;165,62;259,62;53,71;143,24;44,44;114,51;95,71;112,80;26,51;84,36;20,49;96,41;39,00;24,00;14,00;14,00;12,00;8,00;8,00
2021-10-31;69,00;634,80;648,60;138,00;331,20;452,33;15,33;322,00;107,33;138,00;131,43;184,00;253,00;103,50;264,50;126,50;34,50;179,40;276,00;59,80;133,40;31,05;94,88;63,83;63,83;37,53;55,68;23,00;65,37;19,00;22,00;10,00;2,00;24,00;9,00;3,00
2021-11-07;79,00;605,67;579,33;197,50;342,33;458,20;15,80;308,10;150,10;125,08;164,58;184,33;283,08;90,29;327,29;90,29;33,86;179,94;263,33;48,28;136,06;36,07;121,93;65,26;72,13;36,46;71,71;24,31;65,63;26,00;16,00;18,00;10,00;12,00;6,00;6,00
