Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-04-21;59,00;76,35;17,35;6,94;6,94;17,00;2,00;7,00;15,00;309,75;25,81;11,06;18,44;22,69;93,79;13,62;0,00;0,00;0,00;19,00;2,00;113,22;11,16;30,30;12,76;0,00;0,00;0,00;0,00;12,00;2,00;0,00;0,00;5,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;47,00;67,89;5,22;5,22;10,44;31,00;2,00;2,00;16,00;271,15;21,69;10,85;18,08;9,10;97,03;16,68;1,52;5,00;2,00;3,00;0,00;106,53;7,83;23,50;6,27;0,00;0,00;0,00;2,00;5,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-05-05;57,00;94,41;7,13;8,91;5,34;37,00;3,00;0,00;20,00;269,80;15,20;11,40;26,60;13,86;84,73;6,16;0,00;5,00;5,00;8,00;3,00;117,26;17,91;29,31;6,51;0,00;0,00;0,00;2,00;7,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;70,00;82,25;1,75;7,00;14,00;43,00;7,00;3,00;7,00;313,16;18,42;11,05;29,47;6,09;91,30;21,30;1,52;9,00;2,00;10,00;0,00;114,55;23,86;25,45;4,77;0,00;2,00;0,00;3,00;15,00;3,00;0,00;0,00;2,00;0,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;67,00;109,32;15,87;7,05;7,05;41,00;2,00;14,00;29,00;323,83;26,06;11,17;22,33;12,18;79,18;18,27;1,52;7,00;0,00;12,00;0,00;132,40;28,71;36,69;9,57;0,00;2,00;0,00;0,00;17,00;0,00;2,00;3,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;66,00;88,58;8,68;13,89;20,84;38,00;9,00;5,00;40,00;388,24;31,06;11,65;46,59;46,05;136,60;9,21;0,00;14,00;0,00;7,00;0,00;125,56;17,71;33,80;12,88;0,00;0,00;0,00;0,00;9,00;2,00;0,00;0,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;52,00;121,33;3,47;8,67;6,93;45,00;5,00;12,00;28,00;341,71;29,71;18,57;14,86;18,35;113,18;10,71;4,59;7,00;2,00;8,00;2,00;115,38;13,00;29,25;13,00;2,00;3,00;0,00;2,00;13,00;2,00;0,00;0,00;7,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;66,00;83,37;15,63;10,42;1,74;32,00;5,00;2,00;34,00;333,67;25,67;7,33;29,33;16,50;150,00;15,00;0,00;7,00;5,00;2,00;5,00;123,95;24,15;24,15;6,44;0,00;5,00;0,00;0,00;15,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2019-06-16;78,00;90,13;5,20;10,40;8,67;42,00;8,00;0,00;36,00;364,00;14,86;18,57;29,71;19,88;134,59;15,29;1,53;5,00;3,00;3,00;2,00;106,65;7,96;31,84;12,73;0,00;2,00;0,00;2,00;5,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;56,00;106,75;7,00;7,00;8,75;44,00;2,00;5,00;37,00;369,60;18,67;11,20;33,60;13,62;127,14;3,03;1,51;7,00;5,00;3,00;2,00;152,00;19,20;40,00;12,80;0,00;2,00;0,00;0,00;17,00;0,00;0,00;2,00;2,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;81,00;121,50;10,57;10,57;5,28;32,00;4,00;7,00;26,00;342,41;25,77;11,05;29,45;21,00;133,50;19,50;0,00;5,00;5,00;18,00;0,00;111,18;12,71;30,18;9,53;2,00;2,00;0,00;2,00;11,00;2,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;69,00;98,33;6,90;5,18;12,08;42,00;2,00;2,00;14,00;345,00;19,17;15,33;30,67;28,50;120,00;13,50;1,50;15,00;5,00;3,00;0,00;91,47;12,84;33,70;19,26;0,00;0,00;0,00;0,00;7,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;72,00;72,00;5,27;8,78;8,78;33,00;7,00;2,00;33,00;371,37;18,95;7,58;30,32;25,50;121,50;21,00;1,50;7,00;3,00;7,00;2,00;144,00;12,80;19,20;16,00;0,00;0,00;0,00;2,00;17,00;0,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;65,00;96,62;3,51;7,03;8,78;46,00;0,00;5,00;26,00;378,53;15,29;15,29;26,76;21,16;151,16;7,56;3,02;7,00;0,00;7,00;0,00;162,50;14,63;19,50;3,25;0,00;2,00;0,00;2,00;9,00;2,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;54,00;99,29;12,19;13,94;12,19;43,00;0,00;0,00;28,00;327,86;23,14;19,29;11,57;20,06;137,31;16,97;4,63;7,00;2,00;5,00;0,00;106,41;17,47;22,24;9,53;0,00;5,00;2,00;2,00;7,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-08-04;59,00;95,44;17,35;12,15;8,68;35,00;8,00;7,00;24,00;302,38;22,13;7,38;22,13;19,67;128,59;13,62;3,03;3,00;0,00;5,00;0,00;111,62;12,76;28,70;6,38;0,00;2,00;0,00;3,00;12,00;2,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;72,00;82,54;5,27;8,78;8,78;43,00;2,00;2,00;38,00;280,42;26,53;7,58;26,53;19,91;139,40;12,26;1,53;12,00;8,00;7,00;0,00;137,60;11,20;35,20;12,80;2,00;0,00;0,00;0,00;7,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
