Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-08-11;74,00;8,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;49,00;0,00;0,00;8,00;8,00;8,00;0,00;33,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;40,52;8,81;0,00;0,00;0,00
2019-08-18;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;8,00;16,00;40,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;16,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,50;15,75;0,00;0,00;0,00
2019-08-25;68,00;0,00;8,00;8,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;15,00;0,00;8,00;0,00;8,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;23,26;7,16;0,00;0,00;0,00
2019-09-01;79,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,55;7,18;0,00;0,00;0,00
2019-09-08;42,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;21,00;0,00;21,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2019-09-15;35,00;14,00;14,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;7,00;64,00;0,00;0,00;0,00;7,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00
2019-09-22;57,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,38;0,00;0,00;0,00;0,00
2019-09-29;49,00;0,00;7,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;14,00;0,00;0,00;7,00;7,00;0,00;0,00;7,00;0,00;0,00;14,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;14,00;0,00;0,00;0,00
2019-10-06;21,00;14,00;0,00;14,00;0,00;28,00;7,00;7,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;7,00;0,00;0,00;0,00
2019-10-13;48,00;0,00;14,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;35,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;14,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;7,11;0,00;0,00;0,00
2019-10-20;48,00;0,00;0,00;20,00;7,00;27,00;0,00;0,00;0,00;7,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;14,00;0,00;7,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;7,11;7,11;0,00;7,00;0,00
2019-10-27;55,00;7,00;14,00;0,00;0,00;21,00;0,00;0,00;0,00;7,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,29;0,00;0,00;7,00;7,00
2019-11-03;34,00;20,00;14,00;7,00;0,00;14,00;7,00;0,00;7,00;0,00;7,00;7,00;27,00;0,00;0,00;14,00;7,00;7,00;0,00;7,00;0,00;0,00;14,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,32;0,00;26,84;0,00;0,00;20,00;0,00
2019-11-10;14,00;7,00;7,00;0,00;0,00;20,00;0,00;7,00;0,00;0,00;0,00;14,00;27,00;0,00;0,00;7,00;0,00;0,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;40,25;26,25;0,00;14,00;7,00
2019-11-17;34,00;7,00;20,00;7,00;0,00;27,00;0,00;0,00;7,00;13,00;0,00;0,00;20,00;0,00;7,00;13,00;7,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;14,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;14,32;75,16;14,32;0,00;0,00;0,00
