Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2021-05-23;27,00;175,50;40,50;54,00;67,50;86,40;30,60;54,00;57,60;22,74;45,47;45,47;42,63;31,91;78,55;46,64;4,91;43,00;31,00;12,00;16,00;31,00;4,00;4,00;8,00;8,00;8,00;12,00;8,00;0,00;8,00;8,00;16,00;16,00;4,00;12,00
2021-05-30;52,00;190,67;69,33;86,67;69,33;31,57;52,00;31,57;76,14;11,56;23,11;34,67;66,44;7,43;56,95;27,24;7,43;28,00;12,00;24,00;16,00;36,00;8,00;12,00;0,00;28,00;12,00;8,00;8,00;16,00;12,00;0,00;12,00;8,00;8,00;0,00
2021-06-06;47,00;250,67;78,33;62,67;94,00;60,16;47,00;92,12;78,96;22,79;22,79;15,67;65,52;37,60;56,40;23,50;23,50;43,00;12,00;20,00;12,00;47,00;16,00;16,00;8,00;20,00;8,00;24,00;0,00;8,00;12,00;12,00;8,00;12,00;8,00;12,00
2021-06-13;31,00;186,00;77,50;93,00;93,00;71,69;71,69;60,06;96,88;7,38;50,19;42,81;59,05;45,31;26,23;23,85;14,31;23,00;27,00;12,00;8,00;81,00;8,00;4,00;12,00;19,00;27,00;0,00;15,00;8,00;12,00;0,00;15,00;8,00;19,00;0,00
2021-06-20;66,00;264,00;82,50;115,50;115,50;94,29;58,46;50,91;82,97;19,07;16,13;30,80;77,73;58,67;58,67;44,00;24,44;35,00;4,00;31,00;15,00;42,00;35,00;8,00;27,00;27,00;31,00;15,00;8,00;27,00;4,00;0,00;12,00;4,00;4,00;8,00
2021-06-27;35,00;245,00;70,00;87,50;157,50;66,32;86,58;38,68;35,00;23,33;39,38;39,38;78,75;53,67;56,00;18,67;18,67;12,00;20,00;35,00;16,00;67,00;47,00;8,00;24,00;36,00;8,00;20,00;16,00;16,00;20,00;12,00;20,00;4,00;8,00;4,00
2021-07-04;67,00;251,25;67,00;134,00;134,00;83,75;100,50;67,00;46,53;49,52;49,52;67,00;71,37;45,46;67,00;35,89;7,18;29,00;33,00;38,00;17,00;67,00;13,00;8,00;8,00;21,00;8,00;21,00;8,00;17,00;21,00;8,00;25,00;12,00;17,00;0,00
2021-07-11;43,00;229,33;71,67;114,67;71,67;63,57;86,00;46,74;46,74;29,66;29,66;74,14;69,69;33,44;45,39;16,72;11,94;34,00;4,00;26,00;38,00;55,00;30,00;0,00;17,00;30,00;17,00;4,00;4,00;38,00;17,00;13,00;30,00;17,00;13,00;13,00
2021-07-18;43,00;229,33;28,67;100,33;57,33;91,61;52,35;72,91;72,91;37,27;51,60;84,57;80,27;38,22;117,06;23,89;28,67;34,00;14,00;19,00;19,00;48,00;34,00;10,00;29,00;63,00;19,00;19,00;19,00;14,00;19,00;10,00;24,00;14,00;10,00;0,00
2021-07-25;88,00;299,20;88,00;158,40;140,80;84,26;97,36;119,83;71,15;38,95;64,92;60,59;77,90;39,11;88,00;17,11;4,89;31,00;22,00;53,00;26,00;62,00;22,00;18,00;9,00;27,00;4,00;18,00;9,00;13,00;22,00;9,00;22,00;4,00;9,00;9,00
2021-08-01;44,00;205,33;58,67;132,00;117,33;112,87;76,52;72,70;80,35;48,40;57,20;83,60;57,20;48,89;75,78;39,11;22,00;57,00;18,00;39,00;39,00;61,00;17,00;31,00;9,00;31,00;9,00;9,00;13,00;18,00;13,00;13,00;13,00;13,00;17,00;4,00
2021-08-08;63,00;299,25;63,00;141,75;110,25;179,74;63,00;66,71;75,97;67,40;36,63;41,02;67,40;53,31;58,15;48,46;84,81;59,00;32,00;50,00;36,00;41,00;18,00;9,00;18,00;14,00;18,00;5,00;5,00;18,00;36,00;0,00;18,00;9,00;0,00;4,00
2021-08-15;48,00;288,00;80,00;208,00;144,00;77,54;96,00;103,38;96,00;34,91;65,45;52,36;65,45;64,80;134,40;43,20;48,00;31,00;31,00;48,00;26,00;26,00;17,00;4,00;17,00;22,00;4,00;31,00;31,00;9,00;4,00;9,00;9,00;4,00;9,00;4,00
2021-08-22;41,00;287,00;82,00;136,67;95,67;85,73;141,64;72,68;100,64;73,21;54,18;58,57;62,96;16,88;118,18;31,35;9,65;68,00;27,00;45,00;23,00;41,00;27,00;23,00;5,00;32,00;5,00;18,00;18,00;0,00;9,00;9,00;14,00;9,00;18,00;0,00
2021-08-29;78,00;312,00;140,40;171,60;109,20;109,57;137,43;59,43;146,71;41,21;50,04;69,17;97,13;87,75;63,38;21,94;31,69;32,00;32,00;23,00;0,00;41,00;18,00;14,00;14,00;37,00;5,00;23,00;5,00;5,00;14,00;18,00;18,00;5,00;0,00;9,00
2021-09-05;33,00;330,00;115,50;99,00;115,50;154,00;93,50;97,17;106,33;33,00;41,61;60,26;101,87;73,07;82,50;44,79;28,29;33,00;19,00;19,00;19,00;38,00;23,00;9,00;5,00;14,00;5,00;14,00;5,00;14,00;9,00;0,00;0,00;5,00;0,00;9,00
2021-09-12;32,00;336,00;96,00;80,00;96,00;69,65;97,88;96,00;101,65;49,45;40,73;32,00;53,82;46,77;93,54;22,15;0,00;41,00;27,00;9,00;14,00;14,00;5,00;18,00;9,00;9,00;23,00;9,00;0,00;14,00;5,00;0,00;18,00;18,00;9,00;14,00
2021-09-19;37,00;351,50;111,00;222,00;129,50;68,45;46,25;74,00;133,20;45,88;60,68;51,80;93,24;37,00;83,87;41,93;41,93;41,00;46,00;37,00;0,00;23,00;18,00;18,00;5,00;18,00;9,00;5,00;5,00;14,00;9,00;0,00;9,00;5,00;5,00;0,00
2021-09-26;27,00;337,50;94,50;148,50;94,50;148,50;79,07;55,93;55,93;37,50;55,50;69,00;51,00;27,00;63,82;14,73;27,00;22,00;40,00;18,00;27,00;40,00;27,00;4,00;13,00;9,00;9,00;0,00;0,00;0,00;9,00;9,00;22,00;4,00;0,00;0,00
2021-10-03;13,00;299,00;143,00;91,00;78,00;122,57;66,86;102,14;61,29;39,00;60,67;60,67;104,00;52,00;39,00;39,00;39,00;35,00;18,00;18,00;13,00;18,00;9,00;18,00;9,00;9,00;22,00;4,00;4,00;9,00;4,00;4,00;4,00;9,00;4,00;4,00
2021-10-10;9,00;243,00;63,00;72,00;63,00;109,80;91,80;52,20;104,40;55,50;69,00;55,50;93,00;38,25;54,00;29,25;33,75;41,00;27,00;18,00;23,00;23,00;27,00;5,00;14,00;5,00;14,00;27,00;9,00;18,00;5,00;9,00;9,00;5,00;5,00;5,00
2021-10-17;27,00;324,00;135,00;135,00;94,50;79,07;73,29;79,07;86,79;63,00;73,50;54,00;54,00;58,91;58,91;12,27;49,09;31,00;27,00;18,00;22,00;27,00;9,00;9,00;22,00;4,00;31,00;4,00;22,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00
2021-10-24;9,00;225,00;81,00;108,00;54,00;91,80;73,80;55,80;99,00;42,00;60,00;82,50;115,50;29,25;162,00;13,50;33,75;22,00;40,00;45,00;31,00;54,00;13,00;18,00;9,00;13,00;18,00;18,00;0,00;27,00;0,00;18,00;9,00;0,00;0,00;4,00
2021-10-31;32,00;480,00;160,00;208,00;96,00;97,88;112,94;94,12;88,47;91,64;55,27;64,00;97,45;56,62;108,31;14,77;27,08;28,00;28,00;28,00;0,00;18,00;14,00;14,00;14,00;5,00;5,00;5,00;14,00;5,00;0,00;0,00;0,00;9,00;5,00;0,00
2021-11-07;16,00;384,00;64,00;160,00;112,00;86,00;108,00;52,00;120,00;32,00;74,18;62,55;94,55;29,71;80,00;34,29;38,86;21,00;42,00;21,00;53,00;32,00;5,00;16,00;26,00;11,00;11,00;0,00;5,00;16,00;5,00;5,00;0,00;0,00;0,00;0,00
